ruc;razón_social;estado;condicion;latitud;longitud;tipo_empresa;locales;oportunidad;estado;oportunidad;
20512394826;FLYING DOG HOSTELS S.A.C.;ACTIVO;HABIDO;-12.1217;-77.0292;PEQUEÑA EMPRESA;7; ; ;Decil 2;705
20347721779;MC LAREN S.A.C.;ACTIVO;HABIDO;-12.1217;-77.0292;PEQUEÑA EMPRESA;7; ; ;Decil 2;706
20113041502;DISTRACCIONES INFANTILES S A DISINSA;ACTIVO;HABIDO;-12.1186;-77.0217;;7; ; ;Decil 2;707
20131321431;TOISHAN DISTRIBUIDORES SRLTDA;ACTIVO;HABIDO;-12.1186;-77.0217;PEQUEÑA EMPRESA;7; ; ;Decil 2;708
20329869602;IMPORTACIONES BEYTIA SAC;ACTIVO;HABIDO;-12.0917;-77.0672;;7; ; ;Decil 2;709
20302871427;FLAMINGO GAMES S.A.C.;ACTIVO;HABIDO;-12.1492;-77.0217;PEQUEÑA EMPRESA;7; ; ;Decil 2;710
20305128474;SANIDAD INDUSTRIAL S.A.C.;ACTIVO;HABIDO;-12.0756;-77.0433;PEQUEÑA EMPRESA;7; ; ;Decil 2;711
20502110374;PROMOTORA EDUCATIVA ALIANZA;ACTIVO;HABIDO;-12.0781;-77.0625;PEQUEÑA EMPRESA;7;Validado;Vigente;Decil 2;712
20508821523;GRUPO MMV SERVICIOS GENERALES S.A.C.;SUSPENSION TEMPORAL;HABIDO;-12.0844;-77.0303;;7; ; ;Decil 2;713
20111029483;FUNDACION PARA EL DESARROLLO ALGODONERO;ACTIVO;NO HABIDO;-12.0756;-77.0433;;7; ; ;Decil 2;714
20100843693;AS.INS.SUP.TEC.NO ESTATAL METROPOLITANO;SUSPENSION TEMPORAL;NO HABIDO;-12.0756;-76.9936;;7; ; ;Decil 2;715
20425853431;AYNE PERU TRINITARIAS, SOLIDARIDAD Y DESARROLLO;ACTIVO;HABIDO;-11.8667;-77.0769;PEQUEÑA EMPRESA;7; ; ;Decil 2;716
20168629592;FUNDACION E.L.I.C. ESCUELAS LIBRES DE INVESTIGACION CIENTIFICA PARA NIñOS;ACTIVO;HABIDO;-12.1072;-76.9989;;7; ; ;Decil 2;717
20330751542;POLICARPO SOCIEDAD ANONIMA;ACTIVO;HABIDO;-12.065;-77.0308;PEQUEÑA EMPRESA;7; ; ;Decil 2;718
20508307641;SPAZIO CANEPA S.A.C.;ACTIVO;HABIDO;-12.0453;-77.0308;;7; ; ;Decil 2;719
20501881598;WORLD BAZAARS S.R.L.;ACTIVO;HABIDO;-12.0453;-77.0308;;7; ; ;Decil 2;720
20466969487;TIENDAS TERAN E.I.R.L.;ACTIVO;HABIDO;-12.065;-77.0308;PEQUEÑA EMPRESA;7; ; ;Decil 2;721
20251352292;WORLD DUTY FREE GROUP PERU S.A.C. EN LIQUIDACION;ACTIVO;HABIDO;-12.0978;-77.0272;;7; ; ;Decil 2;722
20514994332;PYM CONTRATISTAS GENERALES EIRL;SUSPENSION TEMPORAL;HABIDO;-12.0922;-77.0794;;7; ; ;Decil 2;723
20508405651;INVERSIONES KRINACER S.R.L.;SUSPENSION TEMPORAL;HABIDO;-12.0453;-77.0308;;7; ; ;Decil 2;724
20305128474;SANIDAD INDUSTRIAL S.A.C.;ACTIVO;HABIDO;-12.0756;-77.0433;PEQUEÑA EMPRESA;7; ; ;Decil 2;725
20502110374;PROMOTORA EDUCATIVA ALIANZA;ACTIVO;HABIDO;-12.0781;-77.0625;PEQUEÑA EMPRESA;7;Validado;Vigente;Decil 2;726
20508821523;GRUPO MMV SERVICIOS GENERALES S.A.C.;SUSPENSION TEMPORAL;HABIDO;-12.0844;-77.0303;;7; ; ;Decil 2;727
20504455930;REPRESENTACIONES HELGUERO S.A.C;SUSPENSION TEMPORAL;HABIDO;-12.1072;-76.9989;;7; ; ;Decil 2;728
20425853431;AYNE PERU TRINITARIAS, SOLIDARIDAD Y DESARROLLO;ACTIVO;HABIDO;-11.8667;-77.0769;PEQUEÑA EMPRESA;7; ; ;Decil 2;729
20507051295;GENERAL CONTROL GROUP SOCIEDAD ANONIMA CERRADA;ACTIVO;HABIDO;-12.0756;-77.0433;PEQUEÑA EMPRESA;7; ; ;Decil 2;730
20504324835;COMERCIO DIVERSOS ELECTRONIC S.A.C.;ACTIVO;HABIDO;-12.1072;-76.9989;PEQUEÑA EMPRESA;7; ; ;Decil 2;731
20168629592;FUNDACION E.L.I.C. ESCUELAS LIBRES DE INVESTIGACION CIENTIFICA PARA NIñOS;ACTIVO;HABIDO;-12.1072;-76.9989;;7; ; ;Decil 2;732
20330751542;POLICARPO SOCIEDAD ANONIMA;ACTIVO;HABIDO;-12.065;-77.0308;PEQUEÑA EMPRESA;7; ; ;Decil 2;733
20516367670;OXYMAN COMERCIAL S.A.C.;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;7; ; ;Decil 2;734
20137551161;REPRESENTACIONES DEL CENTRO SOCIEDAD ANONIMA - DARGUI TOURS S.A.;ACTIVO;HABIDO;-12.0978;-77.0272;PEQUEÑA EMPRESA;7;Validado;Vigente;Decil 2;735
20508307641;SPAZIO CANEPA S.A.C.;ACTIVO;HABIDO;-12.0453;-77.0308;;7; ; ;Decil 2;736
20501881598;WORLD BAZAARS S.R.L.;ACTIVO;HABIDO;-12.0453;-77.0308;;7; ; ;Decil 2;737
20428728573;J.J.CH IMPORT S.R.L.;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;7;Validado;Vigente;Decil 2;738
20466969487;TIENDAS TERAN E.I.R.L.;ACTIVO;HABIDO;-12.065;-77.0308;PEQUEÑA EMPRESA;7; ; ;Decil 2;739
20301171316;CONSTRUCOES E COM.CAMARGO CORREA SA SUC.;ACTIVO;HABIDO;-12.0978;-77.0272;PEQUEÑA EMPRESA;7; ; ;Decil 2;740
20503169399;TERCER MUELLE SAC - EN LIQUIDACION;ACTIVO;HABIDO;-12.1217;-77.0292;;7; ; ;Decil 2;741
20102502001;ENERGOPROJEKT NISKOGRADNJA S.A. SUCURSAL DEL PERU;ACTIVO;HABIDO;-12.0978;-77.0272;PEQUEÑA EMPRESA;7; ; ;Decil 2;742
20251352292;WORLD DUTY FREE GROUP PERU S.A.C. EN LIQUIDACION;ACTIVO;HABIDO;-12.0978;-77.0272;;7; ; ;Decil 2;743
20514994332;PYM CONTRATISTAS GENERALES EIRL;SUSPENSION TEMPORAL;HABIDO;-12.0922;-77.0794;;7; ; ;Decil 2;744
20508405651;INVERSIONES KRINACER S.R.L.;SUSPENSION TEMPORAL;HABIDO;-12.0453;-77.0308;;7; ; ;Decil 2;745
20101142923;PRODUCTORA DE SEMILLAS S.A.;SUSPENSION TEMPORAL;HABIDO;-12.0978;-77.0272;;7; ; ;Decil 2;746
20611396491;HELLOBAKE S.A.C.;ACTIVO;NO HABIDO;-12.145;-77.005;;6; ; ;Decil 2;747
20604363331;INVERSIONES MINERAS GBM  EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;ACTIVO;HABIDO;-12.1217;-77.0292;PEQUEÑA EMPRESA;6; ; ;Decil 2;748
20605160299;INVERSIONES TINO E.I.R.L.;ACTIVO;HABIDO;-12.0453;-77.0308;;6; ; ;Decil 2;749
20609506726;NEGOCIOS E INVERSIONES UNI'KA.HM S.A.C.;ACTIVO;HABIDO;-12.065;-77.0308;;6; ; ;Decil 2;750
20608545591;REPUESTOS ELIBEM IMPORTACIONES S.R.L.;ACTIVO;HABIDO;-12.065;-77.0308;PEQUEÑA EMPRESA;6; ; ;Decil 2;751
20604806578;FISHONE LOGISTICS S.A.C.;ACTIVO;HABIDO;-12.145;-77.005;PEQUEÑA EMPRESA;6; ; ;Decil 2;752
20607923257;GAMING SOLUTIONS G. A. E.I.R.L.;ACTIVO;HABIDO;-12.0844;-77.0303;PEQUEÑA EMPRESA;6; ; ;Decil 2;753
20609630842;HUA-SAN S.A.C.;ACTIVO;HABIDO;-12.065;-77.0308;;6; ; ;Decil 2;754
20607326003;VIA PACIFICO EXPRESS E.I.R.L.;ACTIVO;HABIDO;-12.065;-77.0308;PEQUEÑA EMPRESA;6; ; ;Decil 2;755
20605859977;CENTRO DE REPRODUCCION ASISTIDA S.A.C. - CERAS S.A.C.;ACTIVO;HABIDO;-12.1217;-77.0292;PEQUEÑA EMPRESA;6; ; ;Decil 2;756
20605576274;SOLUCIONES DIGITALES V & C S.A.C.;ACTIVO;HABIDO;-12.1217;-77.0292;;6; ; ;Decil 2;757
20604460370;VERLAT SERVICIOS S.A.C.;ACTIVO;HABIDO;-12.0978;-77.0272;PEQUEÑA EMPRESA;6; ; ;Decil 2;758
20606598298;GNUINO S.A.C.;ACTIVO;HABIDO;-12.0453;-77.0308;;6; ; ;Decil 2;759
20608652010;INMOBILIARIA REJAVOT S.A.C.;ACTIVO;HABIDO;-12.145;-77.005;PEQUEÑA EMPRESA;6; ; ;Decil 2;760
20605742395;IMPORTACIONES R & B CASE S´TORE E.I.R.L.;ACTIVO;HABIDO;-12.0453;-77.0308;;6; ; ;Decil 2;761
20605974610;COMPAÑIA SAINT PATRICK S.A.C.;ACTIVO;HABIDO;-12.0978;-77.0272;;6; ; ;Decil 2;762
20606958294;ONCE LIMA S.A.C.;ACTIVO;HABIDO;-12.065;-77.0308;PEQUEÑA EMPRESA;6; ; ;Decil 2;763
20605576703;PHALD S.A.C.;ACTIVO;HABIDO;-12.1186;-77.0217;PEQUEÑA EMPRESA;6; ; ;Decil 2;764
20604181641;DIVERLAND SOCIEDAD ANONIMA CERRADA;ACTIVO;HABIDO;-12.0978;-77.0272;PEQUEÑA EMPRESA;6; ; ;Decil 2;765
20610270566;FRANQUICIAS PSTM S.A.C.;ACTIVO;HABIDO;-12.1186;-77.0217;PEQUEÑA EMPRESA;6; ; ;Decil 2;766
20609075148;COMERCIAL CASS & YONS S.A.C.;ACTIVO;HABIDO;-12.0453;-77.0308;;6; ; ;Decil 2;767
20603412495;MENOW S.A.C.;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;6; ; ;Decil 2;768
20610039252;IMPORT EXPORT JAMA S.A.C.;ACTIVO;HABIDO;-12.0453;-77.0308;;6; ; ;Decil 2;769
20604962561;GAKED E.I.R.L.;ACTIVO;HABIDO;-12.0453;-77.0308;;6; ; ;Decil 2;770
20609322722;IMPORTACIONES B & F HOME SOCIEDAD ANONIMA CERRADA;ACTIVO;HABIDO;-12.0453;-77.0308;;6; ; ;Decil 2;771
20609886596;JR BUSINESS IMPORT E.I.R.L.;ACTIVO;HABIDO;-12.0453;-77.0308;;6; ; ;Decil 2;772
20607317098;SHUMAILY COLLECTION E.I.R.L.;ACTIVO;HABIDO;-12.065;-77.0308;;6; ; ;Decil 2;773
20609800250;INVERSIONES BRYAN & JAMES S.A.C.;ACTIVO;HABIDO;-12.065;-77.0308;;6; ; ;Decil 2;774
20611878711;AGROEXPORTADORA SAN JORGE S.A.C.;ACTIVO;HABIDO;-12.145;-77.005;;6; ; ;Decil 2;775
20611542691;CONSORCIO ESCUELAS PERUANAS;ACTIVO;HABIDO;-12.0589;-77.0461;PEQUEÑA EMPRESA;6; ; ;Decil 2;776
20605012052;GRUPO LA CALETA S.A.C.;ACTIVO;HABIDO;-12.0917;-77.0672;PEQUEÑA EMPRESA;6; ; ;Decil 2;777
20606425784;CBN PERU S.A.;SUSPENSION TEMPORAL;HABIDO;-12.145;-77.005;;6; ; ;Decil 2;778
20603152434;EYM PRIME CONSULTING S.A.C.;SUSPENSION TEMPORAL;HABIDO;-12.0453;-77.0308;;6; ; ;Decil 2;779
20604678006;CEADEM S.A.C.;ACTIVO;NO HABIDO;-12.0756;-77.0433;;6; ; ;Decil 2;780
20603373201;IMPORTACIONES FACUNDO S.A.C.;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;6; ; ;Decil 2;781
20604860254;BELROYS E.I.R.L.;ACTIVO;HABIDO;-12.0453;-77.0308;;6; ; ;Decil 2;782
20608187368;INVERSIONES KASPY S.A.C.;ACTIVO;HABIDO;-12.1186;-77.0217;;6; ; ;Decil 2;783
20603246536;SOLUTECH CELL S.A.C.;ACTIVO;HABIDO;-12.0922;-77.0794;;6; ; ;Decil 2;784
20606757493;TONNYSOLES IMPORT E.I.R.L.;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;6; ; ;Decil 2;785
20607330515;AGROPECUARIA PODEROSO CAUTIVO SOCIEDAD ANONIMA CERRADA;ACTIVO;HABIDO;-12.2133;-76.9372;PEQUEÑA EMPRESA;6; ; ;Decil 2;786
20609588994;MOLISA HOME CENTER S.A.C.;ACTIVO;HABIDO;-12.0483;-77.0006;PEQUEÑA EMPRESA;6; ; ;Decil 2;787
20608203851;PACIFIC MEAL S.A.C.;ACTIVO;HABIDO;-12.0978;-77.0272;PEQUEÑA EMPRESA;6; ; ;Decil 2;788
20606668211;INVERSIONES AQP CROC S.A.C.;ACTIVO;HABIDO;-12.1186;-77.0217;PEQUEÑA EMPRESA;6; ; ;Decil 2;789
20604317402;MOLISA IMPORT SOCIEDAD ANÓNIMA CERRADA;ACTIVO;HABIDO;-12.0483;-77.0006;PEQUEÑA EMPRESA;6; ; ;Decil 2;790
20611155671;CORPORACION ALAYO GRUOP S.A.C.;ACTIVO;HABIDO;-11.8667;-77.0769;;6; ; ;Decil 2;791
20610384049;KEDA PERU BUILDING MATERIALS COMPANY SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA;ACTIVO;HABIDO;-12.0756;-77.0433;;6; ; ;Decil 2;792
20608439014;MENAJES DEL SUR E.I.R.L.;ACTIVO;HABIDO;-12.0756;-77.0433;;6; ; ;Decil 2;793
20609664828;LAMADRID INTERNACIONAL S.A.C.;ACTIVO;HABIDO;-12.0978;-77.0272;MEDIANA EMPRESA;6; ; ;Decil 2;794
20603201320;I3D E.I.R.L.;ACTIVO;HABIDO;-12.0422;-77.0269;;6; ; ;Decil 2;795
20604566089;KALIA HOME S.R.L.;ACTIVO;HABIDO;-12.0453;-77.0308;;6; ; ;Decil 2;796
20604117233;SURTIDORA DEL PACIFICO S.A.C.;ACTIVO;HABIDO;-12.0781;-77.0625;PEQUEÑA EMPRESA;6; ; ;Decil 2;797
20604427364;EMH CORPORACION TEXTIL SAC - EMH TEXTIL S.A.C.;ACTIVO;HABIDO;-12.065;-77.0308;;6; ; ;Decil 2;798
20610458573;GO GO INVESTMENTS S.A.C.;ACTIVO;HABIDO;-12.1217;-77.0292;;6; ; ;Decil 2;799
20612042790;SBA PACIFICO S.A.C.;ACTIVO;HABIDO;-12.1217;-77.0292;;6;Validado;Vigente;Decil 2;800
20608490451;CORPORACION GAMATACH E.I.R.L.;ACTIVO;HABIDO;-11.9572;-77.0494;PEQUEÑA EMPRESA;6; ; ;Decil 2;801
20603171579;CIOQ S.A.C.;ACTIVO;HABIDO;-12.0297;-77.01;;6; ; ;Decil 2;802
20604785201;TIELLI E.I.R.L.;ACTIVO;HABIDO;-12.1072;-76.9989;;6; ; ;Decil 2;803
20608819071;MODA & ESTILO ACR EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;SUSPENSION TEMPORAL;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;6; ; ;Decil 2;804
20608747312;INDUMENTARIA MARTINEZ SPORT E.I.R.L.;SUSPENSION TEMPORAL;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;6; ; ;Decil 2;805
20609170396;CHINA-TRADE IMPORT & SERVICES SOCIEDAD ANONIMA CERRADA;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;6; ; ;Decil 2;806
20607778125;CASALINA & CIA E.I.R.L.;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;6; ; ;Decil 2;807
20606431351;ECONOLIMPIO E.I.R.L.;ACTIVO;NO HABIDO;-12.1769;-77.0164;;6; ; ;Decil 2;808
20604516324;ALGODONES Y SERVICIOS FLOR S.A.C.;ACTIVO;NO HABIDO;-12.0453;-77.0308;;6; ; ;Decil 2;809
20603633220;TRANSPORTES PAREDES ASOCIADOS E.I.R.L.;ACTIVO;HABIDO;-12.5181;-76.7381;PEQUEÑA EMPRESA;6; ; ;Decil 2;810
20610220305;TRANSPORTES Y TURISMO PARDO EXPRESS SOCIEDAD ANONIMA CERRADA;ACTIVO;HABIDO;-12.03;-77.0575;;6; ; ;Decil 2;811
20603603169;CM MULTISERVICIOS GENERALES S.A.C.;ACTIVO;HABIDO;-12.1872;-76.8667;;6; ; ;Decil 2;812
20607812293;SAYVER FOX PERU E.I.R.L.;ACTIVO;HABIDO;-12.0439;-76.9714;PEQUEÑA EMPRESA;6; ; ;Decil 2;813
20603123663;GRUPO ZEYZA BY PEVEZ SOCIEDAD ANONIMA CERRADA;ACTIVO;HABIDO;-12.0297;-77.01;;6; ; ;Decil 2;814
20607930164;NEGOCIACIONES SORAYA S.A.C.;ACTIVO;HABIDO;-12.1636;-76.9636;PEQUEÑA EMPRESA;6; ; ;Decil 2;815
20608887360;COMERCIAL CAMCO S.A.C.;ACTIVO;HABIDO;-12.0422;-77.0269;;6; ; ;Decil 2;816
20606954256;TUJATOFIT EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;ACTIVO;HABIDO;-12.03;-77.0575;;6; ; ;Decil 2;817
20608758152;CORPORACION MACSERVIS PERU E.I.R.L.;ACTIVO;HABIDO;-11.8903;-77.0269;PEQUEÑA EMPRESA;6; ; ;Decil 2;818
20605270680;LEGA PROYECTOS Y OBRAS SOCIEDAD ANONIMA CERRADA;ACTIVO;HABIDO;-12.1625;-76.9436;PEQUEÑA EMPRESA;6; ; ;Decil 2;819
20610944214;DIAHCO PERU EIRL;ACTIVO;HABIDO;-12.2747;-76.8703;;6; ; ;Decil 2;820
20606474564;CORPORACION TERRACOM SOCIEDAD ANONIMA CERRADA;ACTIVO;HABIDO;-12.1769;-77.0164;PEQUEÑA EMPRESA;6; ; ;Decil 2;821
20605464018;CORPORACION DE SANEAMIENTO AMBIENTAL BAROS SOCIEDAD ANONIMA CERRADA;ACTIVO;HABIDO;-12.03;-77.0575;;6; ; ;Decil 2;822
20610822810;AUTODISA VEHICULOS E.I.R.L.;ACTIVO;HABIDO;-12.0264;-76.9214;PEQUEÑA EMPRESA;6;Validado;Vigente;Decil 2;823
20605140361;CORPORACION MYSTYLE S.A.C.;ACTIVO;HABIDO;-12.0297;-77.01;;6; ; ;Decil 2;824
20603267673;CORPORACION INKARI S.A.C.;ACTIVO;HABIDO;-12.0439;-76.9714;MEDIANA EMPRESA;6; ; ;Decil 2;825
20603285566;MELCRIS SERVICES S.A.C;ACTIVO;HABIDO;-12.0483;-77.0006;;6; ; ;Decil 2;826
20603631693;MEDICARE SUPPLIES E.I.R.L.;ACTIVO;HABIDO;-12.0264;-76.9214;;6; ; ;Decil 2;827
20610202692;PC TELECOM S.A.C.;ACTIVO;HABIDO;-12.2133;-76.9372;;6;Validado;Vigente;Decil 2;828
20612129801;NEBRI LAB SOLUTIONS E.I.R.L.;ACTIVO;HABIDO;-11.9914;-77.0708;;6; ; ;Decil 2;829
20604136131;NIKI CORPORACION DEL PERU E.I.R.L.;ACTIVO;HABIDO;-12.4817;-76.7975;MEDIANA EMPRESA;6; ; ;Decil 2;830
20608148222;EMPRENDEX EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - EMPRENDEX E.I.R.L.;ACTIVO;HABIDO;-12.0453;-77.0308;;6; ; ;Decil 2;831
20608995511;PRODUCTOS & SERVICIOS MULTIPLES INTEXT S.A.C.;ACTIVO;HABIDO;-12.0264;-76.9214;;6; ; ;Decil 2;832
20611072130;CAROVAL CORPORATION S.A.C.;ACTIVO;HABIDO;-12.0781;-76.9167;PEQUEÑA EMPRESA;6; ; ;Decil 2;833
20608016717;SINERGIA MARKETING DIRECTO E.I.R.L.;ACTIVO;HABIDO;-12.0978;-77.0272;PEQUEÑA EMPRESA;6; ; ;Decil 2;834
20605743251;SOUTH AMERICAN WOOD S.A.C.;ACTIVO;HABIDO;-12.0978;-77.0272;PEQUEÑA EMPRESA;6; ; ;Decil 2;835
20608663186;QUISEM PHARMA S.A.C.;ACTIVO;HABIDO;-12.0844;-77.0303;;6; ; ;Decil 2;836
20611114029;NEGOCIOS QUIMICOS FARMACEUTICOS DEL PERU SOCIEDAD ANONIMA CERRADA;ACTIVO;HABIDO;-11.4953;-77.2069;;6; ; ;Decil 2;837
20608842021;DIMAL CORP E.I.R.L.;ACTIVO;HABIDO;-12.065;-77.0308;;6; ; ;Decil 2;838
20603360258;EXPO PUNTO SOCIEDAD ANONIMA CERRADA - EXPO PUNTO S.A.C;ACTIVO;HABIDO;-12.0264;-76.9214;PEQUEÑA EMPRESA;6; ; ;Decil 2;839
20603690240;PRO-SERVIS SOCIEDAD ANONIMA CERRADA;ACTIVO;HABIDO;-11.9914;-77.0708;;6; ; ;Decil 2;840
20607532860;PRORETORNO S.A.C.;ACTIVO;HABIDO;-12.0922;-77.0794;PEQUEÑA EMPRESA;6; ; ;Decil 2;841
20603419449;JP TEXTILES SOCIEDAD ANONIMA CERRADA - JP TEXTILES S.A.C.;ACTIVO;HABIDO;-12.0297;-77.01;;6; ; ;Decil 2;842
20612662071;GRUPO PERAMAS S.A.C.;ACTIVO;HABIDO;-12.145;-77.005;;6; ; ;Decil 2;843
20604776491;SEMZA GROUP S.A.C.;ACTIVO;HABIDO;-12.0297;-77.01;PEQUEÑA EMPRESA;6; ; ;Decil 2;844
20603854081;VERATEC GROUP PERU S.A.C.;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;6; ; ;Decil 2;845
20609481146;GRUPO ORLANDO S.A.C.;ACTIVO;HABIDO;-12.1217;-77.0292;PEQUEÑA EMPRESA;6; ; ;Decil 2;846
20606583258;MUNCHER S.A.C.;ACTIVO;HABIDO;-12.1217;-77.0292;PEQUEÑA EMPRESA;6; ; ;Decil 2;847
20606203943;TESIS PERU D Y J E.I.R.L.;ACTIVO;HABIDO;-12.0978;-77.0272;;6; ; ;Decil 2;848
20612457035;OMEGA INDUSTRIAL PERU S.A.C.;ACTIVO;HABIDO;-12.0978;-77.0272;;6; ; ;Decil 2;849
20608342681;COMPAÑIA MINERA LIBERTAD S.A.C.;ACTIVO;HABIDO;-12.0978;-77.0272;PEQUEÑA EMPRESA;6; ; ;Decil 2;850
20604845557;DISEÑO LINEAL E.I.R.L;ACTIVO;HABIDO;-12.0589;-77.0461;;6; ; ;Decil 2;851
20603730403;COCO'S BURGER S.A.C.;ACTIVO;HABIDO;-12.1769;-77.0164;;6;Validado;Vigente;Decil 2;852
20606602228;FRANQUICIA GOLDEN CHICKEN E.I.R.L.;ACTIVO;HABIDO;-12.0781;-76.9167;PEQUEÑA EMPRESA;6; ; ;Decil 2;853
20603381085;CORPORACION MACRO GENERALES MALIANED E.I.R.L. - COMAGEMA;ACTIVO;HABIDO;-11.9572;-77.0494;;6; ; ;Decil 2;854
20603623747;GIM.BRA S.A.C.;ACTIVO;HABIDO;-11.9914;-77.0708;;6; ; ;Decil 2;855
20605652451;CHOTGURMARCA E.I.R.L;ACTIVO;HABIDO;-12.03;-77.0575;;6; ; ;Decil 2;856
20604396086;PLASTIC MANUFACTURING S.A.C.;ACTIVO;HABIDO;-12.03;-77.0575;PEQUEÑA EMPRESA;6;Validado;Vigente;Decil 2;857
20603817690;CORPORACION EL AGRICULTOR S.A.C.;ACTIVO;HABIDO;-12.03;-77.0575;PEQUEÑA EMPRESA;6; ; ;Decil 2;858
20605625445;COMERCIALIZADORA E INVERSIONES J.P.T.H. S.A.C.;ACTIVO;HABIDO;-12.03;-77.0575;;6; ; ;Decil 2;859
20608242431;YSAN PERU S.A.C.;ACTIVO;HABIDO;-12.03;-77.0575;;6; ; ;Decil 2;860
20610093893;INVERSIONES FERRETEROS JAORU EMPRESA INDIVIDUAL DE RESPOSANBILIDAD LIMITADA;ACTIVO;HABIDO;-12.03;-77.0575;PEQUEÑA EMPRESA;6; ; ;Decil 2;861
20605262342;IMPORTADORA & DISTRIBUIDORA FALESSA S.A.C.;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;6; ; ;Decil 2;862
20612148563;IMPORTACIONES & NEGOCIACIONES TOTALES S.A.C.;ACTIVO;HABIDO;-12.0453;-77.0308;;6; ; ;Decil 2;863
20603938381;COMPAÑIA BALETTI S.A.C.;ACTIVO;HABIDO;-11.9572;-77.0494;;6; ; ;Decil 2;864
20605127259;GRUPO YSRIMA S.A.C.;ACTIVO;HABIDO;-12.065;-77.0308;PEQUEÑA EMPRESA;6; ; ;Decil 2;865
20606266341;GROUP MAR BELL S.A.C.;ACTIVO;HABIDO;-11.9914;-77.0708;PEQUEÑA EMPRESA;6; ; ;Decil 2;866
20605074741;PANIFICADORA HAROLS E.I.R.L.;ACTIVO;HABIDO;-12.0781;-76.9167;PEQUEÑA EMPRESA;6; ; ;Decil 2;867
20607885614;MADERAS & TABLEROS L & P S.A.C.;ACTIVO;HABIDO;-12.1625;-76.9436;PEQUEÑA EMPRESA;6; ; ;Decil 2;868
20609793806;BUILDING SYSTEMS PERU S.A.C.;ACTIVO;HABIDO;-12.0922;-77.0794;PEQUEÑA EMPRESA;6;Validado;Vigente;Decil 2;869
20605841504;CARGO CARRASOS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - CARGO CARRASOS S.R.L.;ACTIVO;HABIDO;-12.065;-77.0308;PEQUEÑA EMPRESA;6; ; ;Decil 2;870
20603590687;LA CASA DEL NEUMATICO EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;ACTIVO;HABIDO;-11.9017;-76.6639;PEQUEÑA EMPRESA;6; ; ;Decil 2;871
20609708833;COMERCIAL YOLOPERU E.I.R.L.;ACTIVO;HABIDO;-12.1625;-76.9436;;6; ; ;Decil 2;872
20606246391;LOGISTICA HINOSTROZA E.I.R.L.;ACTIVO;HABIDO;-12.065;-77.0308;;6; ; ;Decil 2;873
20604081573;COFIMAR CORP S.A.C.;ACTIVO;HABIDO;-12.0781;-77.0625;PEQUEÑA EMPRESA;6;Validado;Vigente;Decil 2;874
20603357672;EM EDICIONES S.A.C.;ACTIVO;HABIDO;-12.1217;-77.0292;PEQUEÑA EMPRESA;6; ; ;Decil 2;875
20604773572;EXPRESO TURISMO LOS ANDES S.A.C.;ACTIVO;HABIDO;-12.0439;-76.9714;;6; ; ;Decil 2;876
20605396942;A & G SEGURIDAD INTEGRAL SOCIEDAD ANONIMA CERRADA;ACTIVO;HABIDO;-12.0922;-77.0794;PEQUEÑA EMPRESA;6; ; ;Decil 2;877
20603870337;VIVRI PERU S.A.C.;ACTIVO;HABIDO;-12.0917;-77.0672;PEQUEÑA EMPRESA;6; ; ;Decil 2;878
20606408138;COORPORACION SUPER MISSTURA E.I.R.L.;ACTIVO;HABIDO;-12.03;-77.0575;;6; ; ;Decil 2;879
20603810954;IMPORTACIONES CASA MIA E.I.R.L.;ACTIVO;HABIDO;-12.0756;-77.0433;;6; ; ;Decil 2;880
20607661201;ONG VIDAS FELICES;ACTIVO;HABIDO;-12.1217;-77.0292;;6; ; ;Decil 2;881
20611941162;GRUPO GOIMSA E.I.R.L.;ACTIVO;HABIDO;-12.065;-77.0308;;6;Validado;Vigente;Decil 2;882
20604337489;EMPRESA DE TRANSPORTES DAVI VELOZ SOCIEDAD ANONIMA CERRADA - DAVI VELOZ S.A.C.;ACTIVO;HABIDO;-12.065;-77.0308;PEQUEÑA EMPRESA;6; ; ;Decil 2;883
20609162245;CORPORACION MARAKI S.A.C.;ACTIVO;HABIDO;-12.0756;-77.0433;PEQUEÑA EMPRESA;6; ; ;Decil 2;884
